deviceId,time,ExpiredCO2,ExpiredO2,MVe,flowrate,frequency,pressure,ventilationMode,volumePerMinute,volumePerMovement,current,pressure1,pressure2,temperature1,temperature2
4242,1587245314,5.17,37.44,6345,-21279,10,3,Flowrate Control,2200,220,50,60,246,42.17,36.25
4242,1587245316,5.07,38.14,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,41.82,36.24
4242,1587245318,5.13,38.81,6345,-21281,10,3,Flowrate Control,2200,220,50,60,243,41.41,36.21
4242,1587245320,5.09,38.9,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,41.12,36.47
4242,1587245322,5.04,38.34,6345,-20985,10,3,Flowrate Control,2200,220,50,60,246,40.75,36.52
4242,1587245324,5.04,37.66,0,-1668,10,1,Flowrate Control,2200,220,50,460,113,40.58,36.45
4242,1587245326,5.0,37.92,6345,-20993,10,3,Flowrate Control,2200,220,50,60,244,40.81,36.44
4242,1587245328,5.01,37.99,0,-1669,10,1,Flowrate Control,2200,220,50,433,102,40.93,36.61
4242,1587245330,4.95,37.87,6345,-20967,10,3,Flowrate Control,2200,220,50,60,246,40.58,36.98
4242,1587245332,4.94,38.07,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,40.71,37.1
4242,1587245334,4.87,38.08,6345,-21009,10,3,Flowrate Control,2200,220,50,60,243,40.98,37.43
4242,1587245336,4.9,37.89,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,40.68,37.25
4242,1587245338,4.99,38.56,6345,-20995,10,3,Flowrate Control,2200,220,50,60,243,41.05,37.49
4242,1587245340,4.93,38.17,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,40.99,37.52
4242,1587245342,5.01,38.62,6345,-22216,10,3,Flowrate Control,2200,220,50,63,262,41.23,37.25
4242,1587245344,4.92,39.18,6345,-2422,10,1,Flowrate Control,2200,220,50,43,86,41.13,37.47
4242,1587245346,4.87,39.68,6345,-21968,10,3,Flowrate Control,2200,220,50,62,263,40.82,37.21
4242,1587245348,4.81,39.4,0,-1669,10,1,Flowrate Control,2200,220,50,460,113,41.1,36.98
4242,1587245350,4.87,39.3,6345,-21080,10,3,Flowrate Control,2200,220,50,60,243,40.69,37.26
4242,1587245352,4.86,39.81,0,-1669,10,1,Flowrate Control,2200,220,50,460,107,40.71,37.36
4242,1587245354,4.96,39.44,6345,-22221,10,3,Flowrate Control,2200,220,50,63,262,40.96,37.73
4242,1587245356,4.97,38.68,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,41.37,37.93
4242,1587245358,4.92,38.25,6345,-22012,10,3,Flowrate Control,2200,220,50,62,262,41.0,37.92
4242,1587245360,4.97,37.55,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,41.08,37.85
4242,1587245362,4.9,37.95,6345,-22226,10,4,Flowrate Control,2200,220,50,62,262,40.71,37.52
4242,1587245364,4.87,37.41,0,-1669,10,1,Flowrate Control,2200,220,50,396,97,40.6,37.3
4242,1587245366,4.78,37.73,6345,-21291,10,3,Flowrate Control,2200,220,50,60,243,40.81,37.24
4242,1587245368,4.84,37.32,0,-1669,10,1,Flowrate Control,2200,220,50,396,97,40.43,37.6
4242,1587245370,4.76,37.45,6345,-22098,10,3,Flowrate Control,2200,220,50,62,262,40.52,37.32
4242,1587245372,4.73,37.15,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,40.51,36.98
4242,1587245374,4.79,37.48,6345,-20988,10,3,Flowrate Control,2200,220,50,60,246,40.77,37.19
4242,1587245376,4.83,36.86,0,-1669,10,1,Flowrate Control,2200,220,50,377,98,40.98,37.13
4242,1587245378,4.75,37.58,6345,-21314,10,3,Flowrate Control,2200,220,50,60,243,40.89,37.19
4242,1587245380,4.78,38.25,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,40.77,37.36
4242,1587245382,4.74,38.81,6345,-21987,10,3,Flowrate Control,2200,220,50,63,262,40.52,37.62
4242,1587245384,4.8,39.44,0,-1669,10,1,Flowrate Control,2200,220,50,344,93,40.55,37.78
4242,1587245386,4.86,38.91,6345,-21274,10,3,Flowrate Control,2200,220,50,60,246,40.17,38.03
4242,1587245388,4.94,38.75,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,40.51,37.98
4242,1587245390,5.01,38.72,6345,-22195,10,4,Flowrate Control,2200,220,50,63,262,40.36,37.68
4242,1587245392,4.99,39.43,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,40.18,37.74
4242,1587245394,4.93,39.4,6345,-22022,10,3,Flowrate Control,2200,220,50,62,262,39.94,37.8
4242,1587245396,4.89,39.99,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,39.69,37.84
4242,1587245398,4.86,39.88,6345,-22154,10,3,Flowrate Control,2200,220,50,63,262,39.91,37.85
4242,1587245400,4.92,39.86,6345,-2074,10,1,Flowrate Control,2200,220,50,42,84,40.05,37.89
4242,1587245402,4.89,39.52,6345,-21962,10,3,Flowrate Control,2200,220,50,62,261,40.33,37.95
4242,1587245404,4.92,38.79,6345,-2074,10,1,Flowrate Control,2200,220,50,43,84,40.66,37.73
4242,1587245406,4.95,38.8,6345,-22173,10,3,Flowrate Control,2200,220,50,63,262,40.79,37.46
4242,1587245408,5.04,38.43,6345,-2074,10,1,Flowrate Control,2200,220,50,43,84,40.9,37.33
4242,1587245410,5.01,37.97,6345,-22044,10,3,Flowrate Control,2200,220,50,62,262,40.53,37.34
4242,1587245412,4.98,37.74,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,40.92,37.24
4242,1587245414,5.03,38.44,6345,-21261,10,3,Flowrate Control,2200,220,50,60,243,40.91,37.59
4242,1587245416,5.03,38.16,0,-1669,10,1,Flowrate Control,2200,220,50,344,93,41.05,37.52
4242,1587245418,4.99,38.55,6345,-21272,10,3,Flowrate Control,2200,220,50,60,246,41.12,37.75
4242,1587245420,4.93,38.14,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,41.48,37.89
4242,1587245422,4.89,37.65,6345,-22007,10,3,Flowrate Control,2200,220,50,62,262,41.22,37.53
4242,1587245424,4.8,37.15,0,-1668,10,1,Flowrate Control,2200,220,50,433,102,40.95,37.82
4242,1587245426,4.83,37.6,6345,-21361,10,3,Flowrate Control,2200,220,50,60,244,41.11,37.75
4242,1587245428,4.74,37.04,0,-1668,10,1,Flowrate Control,2200,220,50,433,107,40.78,37.79
4242,1587245430,4.75,37.7,6345,-20991,10,3,Flowrate Control,2200,220,50,60,244,40.59,38.08
4242,1587245432,4.71,37.4,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,40.36,38.06
4242,1587245434,4.74,37.57,6345,-21200,10,3,Flowrate Control,2200,220,50,60,245,40.24,37.77
4242,1587245436,4.71,37.52,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,40.55,38.06
4242,1587245438,4.78,37.47,6345,-21026,10,3,Flowrate Control,2200,220,50,60,245,40.81,37.85
4242,1587245440,4.8,37.36,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,40.84,38.14
4242,1587245442,4.88,36.87,6345,-21985,10,3,Flowrate Control,2200,220,50,62,262,40.59,38.34
4242,1587245444,4.88,37.45,6345,-2422,10,1,Flowrate Control,2200,220,50,43,86,40.6,38.42
4242,1587245446,4.96,37.49,6345,-22128,10,3,Flowrate Control,2200,220,50,62,262,40.24,38.14
4242,1587245448,4.91,37.39,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,40.47,38.0
4242,1587245450,4.83,37.49,6345,-22143,10,3,Flowrate Control,2200,220,50,62,261,40.38,37.81
4242,1587245452,4.74,37.5,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,40.09,37.87
4242,1587245454,4.75,37.04,6345,-22176,10,4,Flowrate Control,2200,220,50,63,262,40.23,38.13
4242,1587245456,4.83,37.46,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.94,37.91
4242,1587245458,4.88,38.09,6345,-21968,10,3,Flowrate Control,2200,220,50,62,262,39.86,37.94
4242,1587245460,4.95,37.96,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.57,37.79
4242,1587245462,5.0,37.24,6345,-21997,10,3,Flowrate Control,2200,220,50,62,262,39.75,37.51
4242,1587245464,5.09,37.53,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,39.54,37.57
4242,1587245466,5.12,37.82,6345,-22218,10,3,Flowrate Control,2200,220,50,62,262,39.15,37.51
4242,1587245468,5.15,38.55,6345,-2074,10,1,Flowrate Control,2200,220,50,43,86,39.23,37.52
4242,1587245470,5.07,39.01,6345,-22178,10,3,Flowrate Control,2200,220,50,62,262,39.04,37.29
4242,1587245472,4.99,39.74,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.19,37.04
4242,1587245474,4.92,39.31,6345,-21976,10,3,Flowrate Control,2200,220,50,62,261,39.07,36.87
4242,1587245476,5.01,38.92,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,39.05,37.04
4242,1587245478,4.98,38.31,6345,-22149,10,3,Flowrate Control,2200,220,50,62,261,39.41,36.97
4242,1587245480,5.01,37.97,6345,-1925,10,1,Flowrate Control,2200,220,50,43,84,39.71,36.62
4242,1587245482,5.05,37.75,6345,-22143,10,3,Flowrate Control,2200,220,50,62,261,39.97,36.39
4242,1587245484,5.06,37.53,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,39.7,36.63
4242,1587245486,4.99,37.28,6345,-22176,10,4,Flowrate Control,2200,220,50,63,262,39.91,36.73
4242,1587245488,5.08,37.29,0,-1791,10,1,Flowrate Control,2200,220,50,344,93,39.95,36.7
4242,1587245490,4.98,37.67,6345,-21201,10,3,Flowrate Control,2200,220,50,60,245,39.8,36.96
4242,1587245492,4.98,38.4,0,-1669,10,1,Flowrate Control,2200,220,50,433,107,39.83,37.04
4242,1587245494,5.07,39.14,6345,-20710,10,3,Flowrate Control,2200,220,50,60,243,39.6,36.76
4242,1587245496,5.14,38.99,6345,-2074,10,1,Flowrate Control,2200,220,50,42,84,39.56,36.41
4242,1587245498,5.09,38.45,6345,-22173,10,4,Flowrate Control,2200,220,50,62,262,39.61,36.76
4242,1587245500,5.18,39.21,6345,-1925,10,1,Flowrate Control,2200,220,50,43,84,39.99,36.92
4242,1587245502,5.09,39.83,6345,-22100,10,3,Flowrate Control,2200,220,50,63,263,40.32,36.68
4242,1587245504,5.03,40.43,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.98,36.97
4242,1587245506,5.09,39.74,6345,-21944,10,3,Flowrate Control,2200,220,50,62,262,39.93,37.27
4242,1587245508,5.04,39.6,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.78,37.19
4242,1587245510,5.13,38.83,6345,-22106,10,3,Flowrate Control,2200,220,50,62,262,39.69,37.18
4242,1587245512,5.21,38.48,6345,-1925,10,1,Flowrate Control,2200,220,50,42,84,39.56,37.23
4242,1587245514,5.13,38.97,6345,-22023,10,3,Flowrate Control,2200,220,50,63,262,39.94,37.4
4242,1587245516,5.12,38.64,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,39.81,37.44
4242,1587245518,5.04,39.2,6345,-21943,10,3,Flowrate Control,2200,220,50,62,262,39.46,37.35
4242,1587245520,5.08,39.86,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,39.61,37.26
4242,1587245522,5.14,40.59,6345,-21912,10,3,Flowrate Control,2200,220,50,62,259,39.79,36.94
4242,1587245524,5.22,40.91,6345,-1791,10,1,Flowrate Control,2200,220,50,42,84,39.79,36.74
4242,1587245526,5.19,40.14,6345,-22023,10,3,Flowrate Control,2200,220,50,62,262,39.98,37.09
4242,1587245528,5.13,39.52,6345,-2239,10,1,Flowrate Control,2200,220,50,43,86,40.2,37.28
4242,1587245530,5.22,39.62,6345,-22265,10,4,Flowrate Control,2200,220,50,62,262,39.9,37.56
4242,1587245532,5.19,39.16,0,-1668,10,1,Flowrate Control,2200,220,50,405,102,40.21,37.21
4242,1587245534,5.21,39.46,6345,-21269,10,3,Flowrate Control,2200,220,50,60,243,40.54,37.43
4242,1587245536,5.24,39.43,0,-1668,10,1,Flowrate Control,2200,220,50,377,98,40.47,37.25
4242,1587245538,5.26,40.1,6345,-21266,10,3,Flowrate Control,2200,220,50,60,243,40.68,37.5
4242,1587245540,5.28,39.54,0,-1669,10,1,Flowrate Control,2200,220,50,344,95,40.48,37.47
